configName      Platooning
iniFile         omnetpp.ini
processID       3667
runID           Platooning-0-20191111-22:42:13-3667
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-11-11 22:42:13.680
endDateTime     2019-11-11 22:43:00.680
duration        0 hour, 0 minute, 46 second


index     timeStamp   vehid               emissionclass       co2                 co                  hc                  nox                 
5         0.30        veh.2               HBEFA3/PC_G_EU4     2620.30             163.20              0.80                1.20                
5         0.30        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
5         0.30        veh1.1              HBEFA3/PC_G_EU4     2619.60             163.47              0.81                1.20                
5         0.30        veh1.2              HBEFA3/PC_G_EU4     2620.30             163.20              0.80                1.20                

6         0.40        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
6         0.40        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
6         0.40        veh.1               HBEFA3/PC_G_EU4     2617.74             163.10              0.80                1.20                
6         0.40        veh.2               HBEFA3/PC_G_EU4     2619.01             162.65              0.80                1.20                
6         0.40        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
6         0.40        veh1.1              HBEFA3/PC_G_EU4     2617.74             163.10              0.80                1.20                
6         0.40        veh1.2              HBEFA3/PC_G_EU4     2619.01             162.65              0.80                1.20                

7         0.50        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
7         0.50        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
7         0.50        veh.1               HBEFA3/PC_G_EU4     2615.52             162.80              0.80                1.20                
7         0.50        veh.2               HBEFA3/PC_G_EU4     2616.92             162.10              0.80                1.20                
7         0.50        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
7         0.50        veh1.1              HBEFA3/PC_G_EU4     2615.52             162.80              0.80                1.20                
7         0.50        veh1.2              HBEFA3/PC_G_EU4     2616.92             162.10              0.80                1.20                

8         0.60        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
8         0.60        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
8         0.60        veh.1               HBEFA3/PC_G_EU4     2613.17             162.58              0.80                1.20                
8         0.60        veh.2               HBEFA3/PC_G_EU4     2613.72             161.62              0.80                1.19                
8         0.60        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
8         0.60        veh1.1              HBEFA3/PC_G_EU4     2613.17             162.58              0.80                1.20                
8         0.60        veh1.2              HBEFA3/PC_G_EU4     2613.72             161.62              0.80                1.19                

9         0.70        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
9         0.70        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
9         0.70        veh.1               HBEFA3/PC_G_EU4     2611.04             162.47              0.80                1.19                
9         0.70        veh.2               HBEFA3/PC_G_EU4     2609.50             161.23              0.80                1.19                
9         0.70        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
9         0.70        veh1.1              HBEFA3/PC_G_EU4     2611.04             162.47              0.80                1.19                
9         0.70        veh1.2              HBEFA3/PC_G_EU4     2609.50             161.23              0.80                1.19                

10        0.80        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
10        0.80        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
10        0.80        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
10        0.80        veh.2               HBEFA3/PC_G_EU4     2604.77             160.96              0.79                1.19                
10        0.80        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
10        0.80        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
10        0.80        veh1.2              HBEFA3/PC_G_EU4     2604.77             160.96              0.79                1.19                

11        0.90        flow1.0             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
11        0.90        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
11        0.90        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
11        0.90        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
11        0.90        veh.2               HBEFA3/PC_G_EU4     2600.34             160.85              0.79                1.19                
11        0.90        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
11        0.90        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
11        0.90        veh1.2              HBEFA3/PC_G_EU4     2600.34             160.85              0.79                1.19                

12        1.00        flow1.0             HBEFA3/PC_G_EU4     2821.10             163.56              0.81                1.29                
12        1.00        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
12        1.00        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
12        1.00        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
12        1.00        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
12        1.00        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
12        1.00        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
12        1.00        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

13        1.10        flow1.0             HBEFA3/PC_G_EU4     3018.90             162.44              0.81                1.37                
13        1.10        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
13        1.10        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
13        1.10        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
13        1.10        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
13        1.10        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
13        1.10        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
13        1.10        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

14        1.20        flow1.0             HBEFA3/PC_G_EU4     3218.11             161.42              0.81                1.46                
14        1.20        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
14        1.20        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
14        1.20        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
14        1.20        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
14        1.20        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
14        1.20        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
14        1.20        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

15        1.30        flow1.0             HBEFA3/PC_G_EU4     3418.73             160.52              0.81                1.55                
15        1.30        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
15        1.30        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
15        1.30        veh.1               HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
15        1.30        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
15        1.30        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
15        1.30        veh1.1              HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
15        1.30        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

16        1.40        flow1.0             HBEFA3/PC_G_EU4     3620.76             159.71              0.81                1.63                
16        1.40        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
16        1.40        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
16        1.40        veh.1               HBEFA3/PC_G_EU4     2624.67             164.77              0.81                1.20                
16        1.40        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
16        1.40        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
16        1.40        veh1.1              HBEFA3/PC_G_EU4     2624.67             164.77              0.81                1.20                
16        1.40        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

17        1.50        flow1.0             HBEFA3/PC_G_EU4     3824.21             159.01              0.81                1.72                
17        1.50        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
17        1.50        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
17        1.50        veh.1               HBEFA3/PC_G_EU4     2624.58             164.75              0.81                1.20                
17        1.50        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
17        1.50        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
17        1.50        veh1.1              HBEFA3/PC_G_EU4     2624.58             164.75              0.81                1.20                
17        1.50        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

18        1.60        flow1.0             HBEFA3/PC_G_EU4     4029.07             158.41              0.82                1.81                
18        1.60        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
18        1.60        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
18        1.60        veh.1               HBEFA3/PC_G_EU4     2624.47             164.74              0.81                1.20                
18        1.60        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
18        1.60        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
18        1.60        veh1.1              HBEFA3/PC_G_EU4     2624.47             164.74              0.81                1.20                
18        1.60        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

19        1.70        flow1.0             HBEFA3/PC_G_EU4     4235.34             157.92              0.82                1.90                
19        1.70        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
19        1.70        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
19        1.70        veh.1               HBEFA3/PC_G_EU4     2624.35             164.72              0.81                1.20                
19        1.70        veh.2               HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
19        1.70        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
19        1.70        veh1.1              HBEFA3/PC_G_EU4     2624.35             164.72              0.81                1.20                
19        1.70        veh1.2              HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                

20        1.80        flow1.0             HBEFA3/PC_G_EU4     4443.02             157.53              0.82                1.99                
20        1.80        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
20        1.80        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
20        1.80        veh.1               HBEFA3/PC_G_EU4     2624.25             164.70              0.81                1.20                
20        1.80        veh.2               HBEFA3/PC_G_EU4     2624.64             164.76              0.81                1.20                
20        1.80        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
20        1.80        veh1.1              HBEFA3/PC_G_EU4     2624.25             164.70              0.81                1.20                
20        1.80        veh1.2              HBEFA3/PC_G_EU4     2624.64             164.76              0.81                1.20                

21        1.90        flow1.0             HBEFA3/PC_G_EU4     4652.12             157.25              0.83                2.08                
21        1.90        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
21        1.90        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
21        1.90        veh.1               HBEFA3/PC_G_EU4     2624.17             164.69              0.81                1.20                
21        1.90        veh.2               HBEFA3/PC_G_EU4     2624.49             164.74              0.81                1.20                
21        1.90        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
21        1.90        veh1.1              HBEFA3/PC_G_EU4     2624.17             164.69              0.81                1.20                
21        1.90        veh1.2              HBEFA3/PC_G_EU4     2624.49             164.74              0.81                1.20                

22        2.00        flow1.0             HBEFA3/PC_G_EU4     4862.63             157.07              0.83                2.17                
22        2.00        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
22        2.00        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
22        2.00        veh.1               HBEFA3/PC_G_EU4     2624.12             164.68              0.81                1.20                
22        2.00        veh.2               HBEFA3/PC_G_EU4     2624.31             164.71              0.81                1.20                
22        2.00        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
22        2.00        veh1.1              HBEFA3/PC_G_EU4     2624.12             164.68              0.81                1.20                
22        2.00        veh1.2              HBEFA3/PC_G_EU4     2624.31             164.71              0.81                1.20                

23        2.10        flow1.0             HBEFA3/PC_G_EU4     5074.56             157.00              0.84                2.26                
23        2.10        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
23        2.10        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
23        2.10        veh.1               HBEFA3/PC_G_EU4     2624.09             164.68              0.81                1.20                
23        2.10        veh.2               HBEFA3/PC_G_EU4     2624.12             164.68              0.81                1.20                
23        2.10        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
23        2.10        veh1.1              HBEFA3/PC_G_EU4     2624.09             164.68              0.81                1.20                
23        2.10        veh1.2              HBEFA3/PC_G_EU4     2624.12             164.68              0.81                1.20                

24        2.20        flow1.0             HBEFA3/PC_G_EU4     5287.90             157.03              0.84                2.35                
24        2.20        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
24        2.20        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
24        2.20        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
24        2.20        veh.2               HBEFA3/PC_G_EU4     2623.93             164.65              0.81                1.20                
24        2.20        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
24        2.20        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
24        2.20        veh1.2              HBEFA3/PC_G_EU4     2623.93             164.65              0.81                1.20                

25        2.30        flow1.0             HBEFA3/PC_G_EU4     5502.65             157.16              0.85                2.45                
25        2.30        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
25        2.30        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
25        2.30        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
25        2.30        veh.2               HBEFA3/PC_G_EU4     2623.78             164.63              0.81                1.20                
25        2.30        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
25        2.30        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
25        2.30        veh1.2              HBEFA3/PC_G_EU4     2623.78             164.63              0.81                1.20                

26        2.40        flow1.0             HBEFA3/PC_G_EU4     5718.81             157.40              0.85                2.54                
26        2.40        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
26        2.40        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
26        2.40        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
26        2.40        veh.2               HBEFA3/PC_G_EU4     2623.67             164.61              0.81                1.20                
26        2.40        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
26        2.40        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
26        2.40        veh1.2              HBEFA3/PC_G_EU4     2623.67             164.61              0.81                1.20                

27        2.50        flow1.0             HBEFA3/PC_G_EU4     5936.39             157.74              0.86                2.64                
27        2.50        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
27        2.50        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
27        2.50        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
27        2.50        veh.2               HBEFA3/PC_G_EU4     2623.60             164.60              0.81                1.20                
27        2.50        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
27        2.50        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
27        2.50        veh1.2              HBEFA3/PC_G_EU4     2623.60             164.60              0.81                1.20                

28        2.60        flow1.0             HBEFA3/PC_G_EU4     6155.38             158.19              0.87                2.73                
28        2.60        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
28        2.60        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
28        2.60        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
28        2.60        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
28        2.60        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
28        2.60        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
28        2.60        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

29        2.70        flow1.0             HBEFA3/PC_G_EU4     6375.78             158.74              0.87                2.83                
29        2.70        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
29        2.70        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
29        2.70        veh.1               HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
29        2.70        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
29        2.70        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
29        2.70        veh1.1              HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
29        2.70        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

30        2.80        flow1.0             HBEFA3/PC_G_EU4     6597.59             159.39              0.88                2.92                
30        2.80        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
30        2.80        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
30        2.80        veh.1               HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
30        2.80        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
30        2.80        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
30        2.80        veh1.1              HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
30        2.80        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

31        2.90        flow1.0             HBEFA3/PC_G_EU4     6820.82             160.15              0.89                3.02                
31        2.90        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
31        2.90        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
31        2.90        veh.1               HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
31        2.90        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
31        2.90        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
31        2.90        veh1.1              HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
31        2.90        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

32        3.00        flow1.0             HBEFA3/PC_G_EU4     7045.46             161.02              0.90                3.12                
32        3.00        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
32        3.00        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
32        3.00        veh.1               HBEFA3/PC_G_EU4     2624.71             164.78              0.81                1.20                
32        3.00        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
32        3.00        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
32        3.00        veh1.1              HBEFA3/PC_G_EU4     2624.71             164.78              0.81                1.20                
32        3.00        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

33        3.10        flow1.0             HBEFA3/PC_G_EU4     7271.52             161.99              0.91                3.22                
33        3.10        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
33        3.10        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
33        3.10        veh.1               HBEFA3/PC_G_EU4     2624.71             164.78              0.81                1.20                
33        3.10        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
33        3.10        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
33        3.10        veh1.1              HBEFA3/PC_G_EU4     2624.71             164.78              0.81                1.20                
33        3.10        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

34        3.20        flow1.0             HBEFA3/PC_G_EU4     7498.99             163.06              0.92                3.32                
34        3.20        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
34        3.20        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
34        3.20        veh.1               HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                
34        3.20        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
34        3.20        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
34        3.20        veh1.1              HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                
34        3.20        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

35        3.30        flow1.0             HBEFA3/PC_G_EU4     7727.87             164.24              0.93                3.42                
35        3.30        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
35        3.30        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
35        3.30        veh.1               HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                
35        3.30        veh.2               HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
35        3.30        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
35        3.30        veh1.1              HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                
35        3.30        veh1.2              HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                

36        3.40        flow1.0             HBEFA3/PC_G_EU4     7958.16             165.52              0.94                3.52                
36        3.40        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
36        3.40        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
36        3.40        veh.1               HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                
36        3.40        veh.2               HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
36        3.40        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
36        3.40        veh1.1              HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                
36        3.40        veh1.2              HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                

37        3.50        flow1.0             HBEFA3/PC_G_EU4     8189.87             166.90              0.96                3.62                
37        3.50        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
37        3.50        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
37        3.50        veh.1               HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                
37        3.50        veh.2               HBEFA3/PC_G_EU4     2624.71             164.78              0.81                1.20                
37        3.50        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
37        3.50        veh1.1              HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                
37        3.50        veh1.2              HBEFA3/PC_G_EU4     2624.71             164.78              0.81                1.20                

38        3.60        flow1.0             HBEFA3/PC_G_EU4     8422.99             168.39              0.97                3.72                
38        3.60        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
38        3.60        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
38        3.60        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
38        3.60        veh.2               HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                
38        3.60        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
38        3.60        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
38        3.60        veh1.2              HBEFA3/PC_G_EU4     2624.70             164.77              0.81                1.20                

39        3.70        flow1.0             HBEFA3/PC_G_EU4     8657.52             169.99              0.98                3.83                
39        3.70        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
39        3.70        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
39        3.70        veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
39        3.70        veh.2               HBEFA3/PC_G_EU4     2624.69             164.77              0.81                1.20                
39        3.70        veh1                HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
39        3.70        veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
39        3.70        veh1.2              HBEFA3/PC_G_EU4     2624.69             164.77              0.81                1.20                

40        3.80        flow1.0             HBEFA3/PC_G_EU4     8893.46             171.69              1.00                3.93                
