configName      Platooning
iniFile         omnetpp.ini
processID       3477
runID           Platooning-0-20191111-22:32:36-3477
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-11-11 22:32:36.501
endDateTime     2019-11-11 22:33:25.501
duration        0 hour, 0 minute, 49 second


index     timeStamp   vehid               lane                lanepos             speed               accel               timegapsetting      timegap             drivingdistance     
4         0.30        veh.2               1to2_0              85.81               0.05                0.26                0.55                38.40               0.01                
4         0.30        veh.3               1to2_0              76.71               0.06                0.26                0.55                74.44               0.01                
4         0.30        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
4         0.30        veh1.1              1to2_2              92.91               0.05                0.20                0.55                44.09               0.01                
4         0.30        veh1.2              1to2_2              85.81               0.05                0.26                0.55                38.40               0.01                
4         0.30        veh1.3              1to2_2              78.71               0.06                0.26                0.55                38.13               0.01                
4         0.30        veh1.4              1to2_2              71.61               0.04                0.13                3.50                51.40               0.01                

5         0.40        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
5         0.40        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
5         0.40        veh.1               1to2_0              92.92               0.07                0.21                0.55                30.58               0.02                
5         0.40        veh.2               1to2_0              85.82               0.08                0.29                0.55                24.97               0.02                
5         0.40        veh.3               1to2_0              76.72               0.09                0.31                0.55                47.78               0.02                
5         0.40        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
5         0.40        veh1.1              1to2_2              92.92               0.07                0.21                0.55                30.58               0.02                
5         0.40        veh1.2              1to2_2              85.82               0.08                0.29                0.55                24.97               0.02                
5         0.40        veh1.3              1to2_2              78.72               0.09                0.31                0.55                24.47               0.02                
5         0.40        veh1.4              1to2_2              71.61               0.05                0.06                3.50                44.74               0.01                

6         0.50        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
6         0.50        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
6         0.50        veh.1               1to2_0              92.92               0.09                0.19                0.55                23.90               0.02                
6         0.50        veh.2               1to2_0              85.83               0.11                0.30                0.55                18.33               0.03                
6         0.50        veh.3               1to2_0              76.73               0.12                0.33                0.55                34.44               0.03                
6         0.50        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
6         0.50        veh1.1              1to2_2              92.92               0.09                0.19                0.55                23.90               0.02                
6         0.50        veh1.2              1to2_2              85.83               0.11                0.30                0.55                18.33               0.03                
6         0.50        veh1.3              1to2_2              78.73               0.12                0.33                0.55                17.64               0.03                
6         0.50        veh1.4              1to2_2              71.62               0.05                -0.00               3.50                45.33               0.02                

7         0.60        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
7         0.60        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
7         0.60        veh.1               1to2_0              92.93               0.10                0.15                0.55                20.33               0.03                
7         0.60        veh.2               1to2_0              85.84               0.14                0.28                0.55                14.66               0.04                
7         0.60        veh.3               1to2_0              76.75               0.15                0.33                0.55                26.92               0.05                
7         0.60        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
7         0.60        veh1.1              1to2_2              92.93               0.10                0.15                0.55                20.33               0.03                
7         0.60        veh1.2              1to2_2              85.84               0.14                0.28                0.55                14.66               0.04                
7         0.60        veh1.3              1to2_2              78.75               0.15                0.33                0.55                13.78               0.05                
7         0.60        veh1.4              1to2_2              71.62               0.04                -0.04               3.50                49.49               0.02                

8         0.70        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
8         0.70        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
8         0.70        veh.1               1to2_0              92.95               0.11                0.10                0.55                18.48               0.05                
8         0.70        veh.2               1to2_0              85.86               0.17                0.24                0.55                12.52               0.06                
8         0.70        veh.3               1to2_0              76.76               0.18                0.31                0.55                22.37               0.06                
8         0.70        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
8         0.70        veh1.1              1to2_2              92.95               0.11                0.10                0.55                18.48               0.05                
8         0.70        veh1.2              1to2_2              85.86               0.17                0.24                0.55                12.52               0.06                
8         0.70        veh1.3              1to2_2              78.76               0.18                0.31                0.55                11.45               0.06                
8         0.70        veh1.4              1to2_2              71.63               0.04                -0.03               3.50                53.26               0.03                

9         0.80        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
9         0.80        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
9         0.80        veh.1               1to2_0              92.96               0.11                0.04                0.55                17.78               0.06                
9         0.80        veh.2               1to2_0              85.88               0.18                0.17                0.55                11.29               0.08                
9         0.80        veh.3               1to2_0              76.78               0.21                0.26                0.55                19.55               0.08                
9         0.80        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
9         0.80        veh1.1              1to2_2              92.96               0.11                0.04                0.55                17.78               0.06                
9         0.80        veh1.2              1to2_2              85.88               0.18                0.17                0.55                11.29               0.08                
9         0.80        veh1.3              1to2_2              78.78               0.21                0.26                0.55                10.00               0.08                
9         0.80        veh1.4              1to2_2              71.63               0.04                0.01                3.50                52.12               0.03                

10        0.90        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
10        0.90        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
10        0.90        veh.1               1to2_0              92.97               0.11                -0.02               0.55                18.00               0.07                
10        0.90        veh.2               1to2_0              85.90               0.19                0.10                0.55                10.69               0.10                
10        0.90        veh.3               1to2_0              76.81               0.23                0.20                0.55                17.85               0.11                
10        0.90        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
10        0.90        veh1.1              1to2_2              92.97               0.11                -0.02               0.55                18.00               0.07                
10        0.90        veh1.2              1to2_2              85.90               0.19                0.10                0.55                10.69               0.10                
10        0.90        veh1.3              1to2_2              78.81               0.23                0.20                0.55                9.12                0.11                
10        0.90        veh1.4              1to2_2              71.63               0.05                0.06                3.50                45.82               0.03                

11        1.00        flow1.0             1to2_1              0.00                0.00                0.00                1.64                -1.00               0.00                
11        1.00        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
11        1.00        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
11        1.00        veh.1               1to2_0              92.98               0.11                -0.07               0.55                19.17               0.08                
11        1.00        veh.2               1to2_0              85.92               0.19                0.01                0.55                10.57               0.12                
11        1.00        veh.3               1to2_0              76.83               0.24                0.12                0.55                16.94               0.13                
11        1.00        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
11        1.00        veh1.1              1to2_2              92.98               0.11                -0.07               0.55                19.17               0.08                
11        1.00        veh1.2              1to2_2              85.92               0.19                0.01                0.55                10.57               0.12                
11        1.00        veh1.3              1to2_2              78.83               0.24                0.12                0.55                8.65                0.13                
11        1.00        veh1.4              1to2_2              71.64               0.06                0.10                3.50                38.31               0.04                

12        1.10        flow1.0             1to2_1              0.03                0.30                3.00                1.64                -1.00               0.03                
12        1.10        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
12        1.10        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
12        1.10        veh.1               1to2_0              92.99               0.09                -0.12               0.55                21.50               0.09                
12        1.10        veh.2               1to2_0              85.94               0.19                -0.07               0.55                10.93               0.14                
12        1.10        veh.3               1to2_0              76.86               0.24                0.03                0.55                16.69               0.16                
12        1.10        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
12        1.10        veh1.1              1to2_2              92.99               0.09                -0.12               0.55                21.50               0.09                
12        1.10        veh1.2              1to2_2              85.94               0.19                -0.07               0.55                10.93               0.14                
12        1.10        veh1.3              1to2_2              78.86               0.24                0.03                0.55                8.51                0.16                
12        1.10        veh1.4              1to2_2              71.65               0.07                0.11                3.50                32.40               0.05                

13        1.20        flow1.0             1to2_1              0.09                0.60                3.00                1.64                -1.00               0.09                
13        1.20        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
13        1.20        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
13        1.20        veh.1               1to2_0              93.00               0.08                -0.15               0.55                25.59               0.10                
13        1.20        veh.2               1to2_0              85.95               0.17                -0.15               0.55                11.82               0.15                
13        1.20        veh.3               1to2_0              76.88               0.24                -0.06               0.55                17.06               0.18                
13        1.20        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
13        1.20        veh1.1              1to2_2              93.00               0.08                -0.15               0.55                25.59               0.10                
13        1.20        veh1.2              1to2_2              85.95               0.17                -0.15               0.55                11.82               0.15                
13        1.20        veh1.3              1to2_2              78.88               0.24                -0.06               0.55                8.68                0.18                
13        1.20        veh1.4              1to2_2              71.65               0.08                0.10                3.50                28.62               0.05                

14        1.30        flow1.0             1to2_1              0.18                0.90                3.00                1.64                -1.00               0.18                
14        1.30        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
14        1.30        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
14        1.30        veh.1               1to2_0              93.00               0.00                -0.78               0.55                -1.00               0.10                
14        1.30        veh.2               1to2_0              85.97               0.15                -0.21               0.55                13.40               0.17                
14        1.30        veh.3               1to2_0              76.90               0.22                -0.14               0.55                18.11               0.20                
14        1.30        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
14        1.30        veh1.1              1to2_2              93.00               0.00                -0.78               0.55                -1.00               0.10                
14        1.30        veh1.2              1to2_2              85.97               0.15                -0.21               0.55                13.40               0.17                
14        1.30        veh1.3              1to2_2              78.90               0.22                -0.14               0.55                9.20                0.20                
14        1.30        veh1.4              1to2_2              71.66               0.08                0.06                3.50                26.62               0.06                

15        1.40        flow1.0             1to2_1              0.30                1.20                3.00                1.64                -1.00               0.30                
15        1.40        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
15        1.40        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
15        1.40        veh.1               1to2_0              93.00               0.00                0.00                0.55                -1.00               0.10                
15        1.40        veh.2               1to2_0              85.98               0.11                -0.38               0.55                17.87               0.18                
15        1.40        veh.3               1to2_0              76.92               0.20                -0.22               0.55                20.02               0.22                
15        1.40        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
15        1.40        veh1.1              1to2_2              93.00               0.00                0.00                0.55                -1.00               0.10                
15        1.40        veh1.2              1to2_2              85.98               0.11                -0.38               0.55                17.87               0.18                
15        1.40        veh1.3              1to2_2              78.92               0.20                -0.22               0.55                10.15               0.22                
15        1.40        veh1.4              1to2_2              71.67               0.09                0.03                3.50                25.95               0.07                

16        1.50        flow1.0             1to2_1              0.45                1.50                3.00                1.64                -1.00               0.45                
16        1.50        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
16        1.50        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
16        1.50        veh.1               1to2_0              93.00               0.00                0.00                0.55                4645.73             0.10                
16        1.50        veh.2               1to2_0              85.99               0.08                -0.36               0.55                26.27               0.19                
16        1.50        veh.3               1to2_0              76.94               0.17                -0.30               0.55                23.51               0.24                
16        1.50        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
16        1.50        veh1.1              1to2_2              93.00               0.00                0.00                0.55                4645.73             0.10                
16        1.50        veh1.2              1to2_2              85.99               0.08                -0.36               0.55                26.27               0.19                
16        1.50        veh1.3              1to2_2              78.94               0.17                -0.30               0.55                11.89               0.24                
16        1.50        veh1.4              1to2_2              71.68               0.09                -0.01               3.50                26.22               0.08                

17        1.60        flow1.0             1to2_1              0.63                1.80                3.00                1.64                -1.00               0.63                
17        1.60        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
17        1.60        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
17        1.60        veh.1               1to2_0              93.00               0.00                0.01                0.55                1747.10             0.10                
17        1.60        veh.2               1to2_0              85.99               0.04                -0.33               0.55                45.62               0.19                
17        1.60        veh.3               1to2_0              76.95               0.14                -0.36               0.55                29.65               0.25                
17        1.60        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
17        1.60        veh1.1              1to2_2              93.00               0.00                0.01                0.55                1747.10             0.10                
17        1.60        veh1.2              1to2_2              85.99               0.04                -0.33               0.55                45.62               0.19                
17        1.60        veh1.3              1to2_2              78.95               0.14                -0.36               0.55                14.97               0.25                
17        1.60        veh1.4              1to2_2              71.69               0.08                -0.03               3.50                27.10               0.09                

18        1.70        flow1.0             1to2_1              0.84                2.10                3.00                1.64                -1.00               0.84                
18        1.70        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
18        1.70        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
18        1.70        veh.1               1to2_0              93.00               0.00                0.01                0.55                998.74              0.10                
18        1.70        veh.2               1to2_0              85.99               0.00                -0.44               0.55                -1.00               0.19                
18        1.70        veh.3               1to2_0              76.96               0.10                -0.38               0.55                41.18               0.26                
18        1.70        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
18        1.70        veh1.1              1to2_2              93.00               0.00                0.01                0.55                998.74              0.10                
18        1.70        veh1.2              1to2_2              85.99               0.00                -0.44               0.55                -1.00               0.19                
18        1.70        veh1.3              1to2_2              78.96               0.10                -0.38               0.55                20.74               0.26                
18        1.70        veh1.4              1to2_2              71.70               0.08                -0.03               3.50                28.31               0.10                

19        1.80        flow1.0             1to2_1              1.08                2.40                3.00                1.64                -1.00               1.08                
19        1.80        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
19        1.80        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
19        1.80        veh.1               1to2_0              93.00               0.00                0.01                0.55                694.84              0.10                
19        1.80        veh.2               1to2_0              85.99               0.00                0.00                0.55                -1.00               0.19                
19        1.80        veh.3               1to2_0              76.97               0.06                -0.41               0.55                70.79               0.27                
19        1.80        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
19        1.80        veh1.1              1to2_2              93.00               0.00                0.01                0.55                694.84              0.10                
19        1.80        veh1.2              1to2_2              85.99               0.00                0.00                0.55                -1.00               0.19                
19        1.80        veh1.3              1to2_2              78.97               0.06                -0.41               0.55                35.60               0.27                
19        1.80        veh1.4              1to2_2              71.70               0.08                -0.04               3.50                29.61               0.10                

20        1.90        flow1.0             1to2_1              1.35                2.70                3.00                1.64                -1.00               1.35                
20        1.90        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
20        1.90        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
20        1.90        veh.1               1to2_0              93.00               0.00                0.01                0.55                545.29              0.10                
20        1.90        veh.2               1to2_0              85.99               0.00                0.01                0.55                2966.70             0.19                
20        1.90        veh.3               1to2_0              76.97               0.02                -0.33               0.55                168.60              0.27                
20        1.90        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
20        1.90        veh1.1              1to2_2              93.00               0.00                0.01                0.55                545.29              0.10                
20        1.90        veh1.2              1to2_2              85.99               0.00                0.01                0.55                2966.70             0.19                
20        1.90        veh1.3              1to2_2              78.97               0.02                -0.33               0.55                84.73               0.27                
20        1.90        veh1.4              1to2_2              71.71               0.07                -0.04               3.50                30.97               0.11                

21        2.00        flow1.0             1to2_1              1.65                3.00                3.00                1.64                -1.00               1.65                
21        2.00        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
21        2.00        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
21        2.00        veh.1               1to2_0              93.00               0.00                0.01                0.55                466.07              0.10                
21        2.00        veh.2               1to2_0              85.99               0.00                0.01                0.55                1089.99             0.19                
21        2.00        veh.3               1to2_0              76.97               0.00                -0.24               0.55                -1.00               0.27                
21        2.00        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
21        2.00        veh1.1              1to2_2              93.00               0.00                0.01                0.55                466.07              0.10                
21        2.00        veh1.2              1to2_2              85.99               0.00                0.01                0.55                1089.99             0.19                
21        2.00        veh1.3              1to2_2              78.97               0.00                -0.24               0.55                -1.00               0.27                
21        2.00        veh1.4              1to2_2              71.72               0.07                -0.03               3.50                32.40               0.12                

22        2.10        flow1.0             1to2_1              1.98                3.30                3.00                1.64                -1.00               1.98                
22        2.10        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
22        2.10        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
22        2.10        veh.1               1to2_0              93.00               0.00                0.00                0.55                425.89              0.10                
22        2.10        veh.2               1to2_0              85.99               0.00                0.01                0.55                609.82              0.19                
22        2.10        veh.3               1to2_0              76.97               0.00                0.00                0.55                -1.00               0.27                
22        2.10        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
22        2.10        veh1.1              1to2_2              93.00               0.00                0.00                0.55                425.89              0.10                
22        2.10        veh1.2              1to2_2              85.99               0.00                0.01                0.55                609.82              0.19                
22        2.10        veh1.3              1to2_2              78.97               0.00                0.00                0.55                -1.00               0.27                
22        2.10        veh1.4              1to2_2              71.73               0.07                -0.03               3.50                33.95               0.13                

23        2.20        flow1.0             1to2_1              2.34                3.60                3.00                1.64                -1.00               2.34                
23        2.20        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
23        2.20        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
23        2.20        veh.1               1to2_0              93.00               0.00                0.00                0.55                411.83              0.10                
23        2.20        veh.2               1to2_0              85.99               0.00                0.02                0.55                415.88              0.19                
23        2.20        veh.3               1to2_0              76.97               0.00                0.02                0.55                1612.25             0.27                
23        2.20        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
23        2.20        veh1.1              1to2_2              93.00               0.00                0.00                0.55                411.83              0.10                
23        2.20        veh1.2              1to2_2              85.99               0.00                0.02                0.55                415.88              0.19                
23        2.20        veh1.3              1to2_2              78.97               0.00                0.02                0.55                810.44              0.27                
23        2.20        veh1.4              1to2_2              71.73               0.06                -0.03               3.50                35.29               0.13                

24        2.30        flow1.0             1to2_1              2.73                3.90                3.00                1.64                -1.00               2.73                
24        2.30        stopped             1to2_0              745.00              0.00                0.00                1.64                -1.00               0.00                
